Security Code,Issuer Name,Security Id,SYMBOL WITH BO,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
531651,,NATGENI,NATGENI.BO,NATIONAL GENERAL INDUSTRIES LTD.,Active,XT,10,INE654H01011,Iron & Steel/Interm.Products,Equity
531652,,THIRDFIN,THIRDFIN.BO,THIRDWAVE FINANCIAL INTERMEDIARIES LTD.,Active,XT,10,INE528C01018,Finance (including NBFCs),Equity
531658,,TRIJAL,TRIJAL.BO,TRIJAL INDUSTRIES LTD.,Active,X,10,INE454E01013,Finance (including NBFCs),Equity
531661,,HITTCO,HITTCO.BO,HITTCO TOOLS LTD.,Active,XT,10,INE863C01019,Industrial Machinery,Equity
531667,,RRMETAL,RRMETAL.BO,RR MetalMakers India Ltd,Active,X,10,INE117K01013,Comm.Trading  & Distribution,Equity
531668,,VISIONCO,VISIONCO.BO,VISION CORPORATION LTD.,Active,X,10,INE661D01015,Movies & Entertainment,Equity
531672,,INANISEC,INANISEC.BO,INANI SECURITIES LTD.,Active,XT,10,INE224C01014,Other Financial Services,Equity
531673,,ANKIN,ANKIN.BO,ANKA INDIA LTD.,Active,X,10,INE067C01025,Footwear,Equity
531676,,VAGHANI,VAGHANI.BO,VAGHANI TECHNO-BUILD LTD.,Active,X,10,INE554H01021,Packaged Foods,Equity
531677,,ARISINT,ARISINT.BO,ARIS INTERNATIONAL LTD.,Active,P,10,INE588E01026,IT Consulting & Software,Equity
531680,,MAYUR,MAYUR.BO,MAYUR LEATHER PRODUCTS LTD.,Active,XT,10,INE799E01011,Other Apparels & Accessories,Equity
531681,,AMARDEE,AMARDEE.BO,AMRADEEP INDUSTRIES LTD.,Active,XT,1,INE673C01020,Plastic Products,Equity
531688,,PRITHVIEXCH,PRITHVIEXCH.BO,Prithvi Exchange (India) Ltd,Active,X,10,INE621B01021,Other Financial Services,Equity
531692,,KHYATI,KHYATI.BO,KHYATI MULTIMEDIA-ENTERTAINMENT LTD.,Active,XT,10,INE593B01030,Hotels,Equity
531694,,RAINBOWF,RAINBOWF.BO,RAINBOW FOUNDATIONS LTD.,Active,X,10,INE230F01014,Realty,Equity
531716,,TRICOMFRU,TRICOMFRU.BO,Tricom Fruit Products Limited,Active,X,10,INE843F01014,Other Food Products,Equity
531717,,VIDHIING,VIDHIING.BO,Vidhi Specialty Food Ingredients Ltd-$,Active,B,1,INE632C01026,Specialty Chemicals,Equity
531719,,BHAGCHEM,BHAGCHEM.BO,BHAGIRADHA CHEMICALS & INDUSTRIES LTD.,Active,X,10,INE414D01019,Agrochemicals,Equity
531726,,PANCHSHEEL,PANCHSHEEL.BO,PANCHSHEEL ORGANICS LTD.,Active,XT,10,INE316G01019,Pharmaceuticals,Equity
531727,,MENNPIS,MENNPIS.BO,MENON PISTONS LTD.,Active,X,1,INE650G01029,Auto Parts & Equipment,Equity
531735,,PRISMFN,PRISMFN.BO,PRISM FINANCE LTD.,Active,P,10,INE429Q01019,Finance (including NBFCs),Equity
531737,,GREENCREST,GREENCREST.BO,Greencrest Financial Services Limited,Active,X,1,INE414C01029,Diversified Commercial Services,Equity
531739,,GENNEX,GENNEX.BO,GENNEX LABORATORIES LTD.,Active,X,1,INE509C01026,Pharmaceuticals,Equity
531743,,HIRAUTO,HIRAUTO.BO,HIRA AUTOMOBILES LTD.,Active,P,10,INE258Z01013,Comm.Trading  & Distribution,Equity
531744,,GINISILK,GINISILK.BO,GINI SILK MILLS LTD.-$,Active,X,10,INE548B01018,Comm.Trading  & Distribution,Equity
531746,,PRAENG,PRAENG.BO,PRAJAY ENGINEERS SYNDICATE LTD.,Active,B,10,INE505C01016,Realty,Equity
531752,,BIOGEN,BIOGEN.BO,Biogen Pharmachem Industries Ltd,Active,XT,1,INE703D01023,Comm.Trading  & Distribution,Equity
531758,,GKCONS,GKCONS.BO,G.K.CONSULTANTS LTD.,Active,X,10,INE131D01019,Finance (including NBFCs),Equity
531761,,APOLLOPIPES,APOLLOPIPES.BO,Apollo Pipes Ltd,Active,A,10,INE126J01016,Plastic Products,Equity
531762,,UNJHAFOR,UNJHAFOR.BO,UNJHA FORMULATIONS LTD.,Active,X,10,INE576D01015,Pharmaceuticals,Equity
531768,,POLYMED,POLYMED.BO,POLY MEDICURE LTD.,Active,A,5,INE205C01021,Medical Equipment,Equity
531771,,TOWASOK,TOWASOK.BO,TOWA SOKKI LTD.,Active,XT,10,INE311M01018,Other Elect.Equip./ Prod.,Equity
531775,,CISTRO,CISTRO.BO,CISTRO TELELINK LTD.,Active,XT,1,INE365C01023,Comm.Trading  & Distribution,Equity
531778,,KACHCHH,KACHCHH.BO,KACHCHH MINERALS LTD.,Active,X,10,INE059E01010,Mining,Equity
531780,,KACL,KACL.BO,Kaiser Corporation Limited,Active,X,1,INE229G01022,Comm.Trading  & Distribution,Equity
531784,,KCLINFRA,KCLINFRA.BO,KCL Infra Projects Ltd,Active,XT,2,INE469F01026,Construction & Engineering,Equity
531795,,ATULAUTO,ATULAUTO.BO,ATUL AUTO LTD.-$,Active,B,5,INE951D01028,2/3 Wheelers,Equity
531797,,SCANPRO,SCANPRO.BO,SCAN PROJECTS LTD.,Active,XT,10,INE393D01015,Cement & Cement Products,Equity
531802,,PRERINFRA,PRERINFRA.BO,PRERNA INFRABUILD LTD.,Active,X,10,INE426H01014,Realty,Equity
531810,,METALCO,METALCO.BO,METAL COATINGS (INDIA) LTD.,Active,X,10,INE161E01014,Iron & Steel Products,Equity
531812,,SGNTE,SGNTE.BO,SGN TELECOMS LTD.,Active,XT,1,INE266C01023,Other Elect.Equip./ Prod.,Equity
531813,,GANGAPA,GANGAPA.BO,GANGA PAPERS INDIA LTD.,Active,XT,10,INE278O01015,Paper & Paper Products,Equity
531814,,TIRSARJ,TIRSARJ.BO,TIRUPATI SARJAN LTD.,Active,X,5,INE297J01023,Realty,Equity
531819,,NUWAY,NUWAY.BO,NUWAY ORGANIC NATURALS INDIA LTD.,Active,XT,10,INE414L01012,Comm.Trading  & Distribution,Equity
531821,,MUNOTHFI,MUNOTHFI.BO,MUNOTH FINANCIAL SERVICES LTD.,Active,X,10,INE348D01019,Other Financial Services,Equity
531822,,RODIUM,RODIUM.BO,Rodium Realty Limited,Active,X,10,INE513E01024,Realty,Equity
531832,,NAGTECH,NAGTECH.BO,NAGARJUNA AGRI TECH LTD.,Active,X,10,INE793H01017,Other Agricultural Products,Equity
531834,,NATHUEC,NATHUEC.BO,NATURA HUE CHEM LTD.,Active,X,10,INE487B01019,Other Agricultural Products,Equity
531841,,INDUSFINL,INDUSFINL.BO,Indus Finance Ltd,Active,X,10,INE935D01013,Finance (including NBFCs),Equity
531842,,LAHOTIOV,LAHOTIOV.BO,LAHOTI OVERSEAS LTD.-$,Active,X,2,INE515C01023,Comm.Trading  & Distribution,Equity
531845,,ZENITHSTL,ZENITHSTL.BO,Zenith Steel Pipes & Industries Ltd-$,Active,T,10,INE318D01020,Construction & Engineering,Equity
531846,,TRINITYLEA,TRINITYLEA.BO,TRINITY LEAGUE INDIA LTD.,Active,XT,10,INE884X01011,Other Financial Services,Equity
531847,,ASTAR,ASTAR.BO,ASIAN STAR CO.LTD.-$,Active,B,10,INE194D01017,Other Apparels & Accessories,Equity
531859,,ORIRAIL,ORIRAIL.BO,Oriental Rail Infrastructure Ltd,Active,X,1,INE457G01029,Other Industrial Products,Equity
531861,,JOINDRE,JOINDRE.BO,JOINDRE CAPITAL SERVICES LTD.,Active,X,10,INE024B01010,Other Financial Services,Equity
531862,,BHARATAGRI,BHARATAGRI.BO,BHARAT AGRI FERT & REALTY LTD.,Active,X,10,INE842D01011,Fertilizers,Equity
531867,,UNITINT,UNITINT.BO,UNITECH INTERNATIONAL LTD.,Active,X,10,INE929K01011,Comm.Trading  & Distribution,Equity
531869,,SACHEMT,SACHEMT.BO,SACHETA METALS LTD.,Active,X,10,INE433G01012,Aluminium,Equity
531870,,POPULARES,POPULARES.BO,POPULAR ESTATE MANAGEMENT LTD.,Active,Z,10,INE370C01015,Construction & Engineering,Equity
531878,,ANJANIFIN,ANJANIFIN.BO,ANJANI FINANCE LTD.,Active,X,10,INE283D01018,Finance (including NBFCs),Equity
531879,,PIONDIST,PIONDIST.BO,PIONEER DISTILLERIES LTD.,Active,B,10,INE889E01010,Breweries & Distilleries,Equity
531881,,GMETCOAL,GMETCOAL.BO,GUJARAT METALLIC COAL & COKE LTD.-$,Active,Z,100,INE146F01020,Comm.Trading  & Distribution,Equity
531885,,SVAINDIA,SVAINDIA.BO,SVA INDIA LTD.,Active,P,10,INE763K01014,Comm.Trading  & Distribution,Equity
531887,,RAHME,RAHME.BO,RAHUL MERCHANDISING LTD.,Active,X,10,INE149D01011,Other Apparels & Accessories,Equity
531888,,REXNORD,REXNORD.BO,REXNORD ELECTRONICS & CONTROLS LTD.,Active,X,10,INE687C01012,Industrial Machinery,Equity
531889,,INTECH,INTECH.BO,INTEGRATED TECHNOLOGIES LTD.,Active,XT,10,INE882B01029,Electronic Components,Equity
531892,,KHANDSE,KHANDSE.BO,KHANDWALA SECURITIES LTD.,Active,B,10,INE060B01014,Other Financial Services,Equity
531893,,SAWABUSI,SAWABUSI.BO,SAWACA BUSINESS MACHINES LTD.,Active,X,10,INE248B01015,Diversified Commercial Services,Equity
531900,,CCLINTER,CCLINTER.BO,CCL INTERNATIONAL LTD.,Active,X,10,INE778E01031,Roads & Highways,Equity
531902,,GALLOPENT,GALLOPENT.BO,GALLOPS ENTERPRISE LTD.,Active,X,10,INE755J01012,Realty,Equity
531909,,SWAGRUHA,SWAGRUHA.BO,SWAGRUHA INFRASTRUCTURE LTD.,Active,XT,1,INE587J01027,Realty,Equity
531911,,GALAGEX,GALAGEX.BO,GALAXY AGRICO EXPORTS LTD.,Active,XT,10,INE803L01016,Industrial Machinery,Equity
531913,,GOPAIST,GOPAIST.BO,GOPAL IRON & STEELS CO.(GUJARAT) LTD.,Active,XT,10,INE641H01018,Iron & Steel Products,Equity
531917,,TWINSTAR,TWINSTAR.BO,Twinstar Industries Limited,Active,Z,10,INE070B01013,IT Software Products,Equity
531918,,HINDAPL,HINDAPL.BO,HINDUSTAN APPLIANCES LTD.,Active,XT,10,INE02XD01011,Comm.Trading  & Distribution,Equity
531921,,AGARIND,AGARIND.BO,AGARWAL INDUSTRIAL CORPORATION LTD.,Active,B,10,INE204E01012,Petrochemicals,Equity
531923,,DHAMPURE,DHAMPURE.BO,DHAMPURE SPECIALITY SUGARS LTD.,Active,X,10,INE956B01013,Sugar,Equity
531925,,SHAQUAK,SHAQUAK.BO,SHANTANU SHEOREY AQUAKULT LTD.,Active,XT,10,INE545N01019,Packaged Foods,Equity
531928,,GOLCA,GOLCA.BO,GOLDEN CARPETS LTD.,Active,X,10,INE595D01015,Furniture-Furnishing-Paints,Equity
531929,,INNOCORP,INNOCORP.BO,INNOCORP LTD.,Active,XT,10,INE214B01017,Plastic Products,Equity
531930,,SARTHAKIND,SARTHAKIND.BO,SARTHAK INDUSTRIES LTD.,Active,X,10,INE074H01012,Other Industrial Products,Equity
531931,,SAICAPI,SAICAPI.BO,SAI CAPITAL LTD.,Active,XT,10,INE531X01018,Diversified Commercial Services,Equity
531944,,SERVOTEACH,SERVOTEACH.BO,Servoteach Industries Ltd,Active,XT,10,INE185D01015,Industrial Machinery,Equity
531946,,CHADPAP,CHADPAP.BO,CHADHA PAPERS LTD.,Active,XT,10,INE669W01018,Paper & Paper Products,Equity
531950,,VERTEX,VERTEX.BO,VERTEX SECURITIES LTD.,Active,X,2,INE316D01024,Other Financial Services,Equity
531952,,RIBATEX,RIBATEX.BO,RIBA TEXTILES LTD.,Active,X,10,INE811H01017,Textiles,Equity
531962,,SHREMETAL,SHREMETAL.BO,SHREE METALLOYS LTD.,Active,XT,10,INE914B01012,Finance (including NBFCs),Equity
531968,,IITLPROJ,IITLPROJ.BO,IITL PROJECTS LIMITED,Active,XT,10,INE786E01018,Realty,Equity
531971,,HARIGOV,HARIGOV.BO,HARI GOVIND INTERNATIONAL LTD.,Active,P,10,INE167F01018,Textiles,Equity
531972,,TRIDETOOL,TRIDETOOL.BO,TRIDENT TOOLS LTD.,Active,Z,10,INE179D01018,Other Industrial Goods,Equity
531977,,CHLOGIST,CHLOGIST.BO,CHARTERED LOGISTICS LTD.,Active,X,1,INE558F01026,Surface Transportation,Equity
531978,,AMBIKCO,AMBIKCO.BO,AMBIKA COTTON MILLS LTD.,Active,B,10,INE540G01014,Textiles,Equity
531979,,HINDALUMI,HINDALUMI.BO,HIND ALUMINIUM INDUSTRIES LTD.-$,Active,X,10,INE227B01019,Aluminium,Equity
531980,,SENINFO,SENINFO.BO,Senthil Infotek Ltd,Active,XT,10,INE564B01015,IT Consulting & Software,Equity
531982,,SPECFOOD,SPECFOOD.BO,SPECTRUM FOODS LTD.,Active,XT,10,INE547C01018,Other Food Products,Equity
531989,,DECPO,DECPO.BO,DECCAN POLYPACKS LTD.,Active,Z,10,INE132E01015,Containers & Packaging,Equity
531991,,AMRAAGRI,AMRAAGRI.BO,AMRAWORLD AGRICO LTD.,Active,XT,1,INE735C01027,Textiles,Equity
531994,,AUTOPINS,AUTOPINS.BO,AUTO PINS (INDIA) LTD.,Active,X,10,INE706C01028,Auto Parts & Equipment,Equity
531996,,ODYCORP,ODYCORP.BO,ODYSSEY CORPORATION LTD.,Active,X,5,INE839E01023,Finance (including NBFCs),Equity
532001,,INDCTST,INDCTST.BO,INDUCTO STEEL LTD.,Active,X,10,INE146H01018,Iron & Steel/Interm.Products,Equity
532005,,SAMINDUS,SAMINDUS.BO,SAM INDUSTRIES LTD.,Active,X,10,INE653D01012,Other Industrial Goods,Equity
532007,,SHVFL,SHVFL.BO,SHREEVATSAA FINANCE & LEASING LTD.,Active,XT,10,INE981C01019,Diversified Commercial Services,Equity
532011,,POOJAENT,POOJAENT.BO,POOJA ENTERTAINMENT AND FILMS LTD.,Active,XT,10,INE147C01017,Movies & Entertainment,Equity
532015,,GRAVITY,GRAVITY.BO,GRAVITY (INDIA) LTD.-$,Active,XT,10,INE995A01013,Textiles,Equity
532016,,WELLESLEY,WELLESLEY.BO,WELLESLEY CORPORATION LTD.,Active,XT,10,INE176O01011,Realty,Equity
532019,,LCCINFOTEC,LCCINFOTEC.BO,LCC INFOTECH LTD.,Active,B,2,INE938A01021,IT Software Products,Equity
532022,,FILATFASH,FILATFASH.BO,FILATEX FASHIONS LTD.,Active,X,5,INE185E01013,Textiles,Equity
532024,,RBGUPTA,RBGUPTA.BO,R.B.GUPTA FINANCIALS LTD.,Active,P,10,INE056J01015,Other Financial Services,Equity
532029,,SINDHUTRAD,SINDHUTRAD.BO,Sindhu Trade Links Limited,Active,XT,10,INE325D01017,Diversified Commercial Services,Equity
532033,,JAINSTUDIO,JAINSTUDIO.BO,JAIN STUDIOS LTD.,Active,Z,10,INE486B01011,Broadcasting & Cable TV,Equity
532035,,UNISTRMU,UNISTRMU.BO,UNISTAR MULTIMEDIA LTD.,Active,X,10,INE808C01014,Finance (including NBFCs),Equity
532039,,ZENOTECH,ZENOTECH.BO,ZENOTECH LABORATORIES LTD.,Active,X,10,INE486F01012,Pharmaceuticals,Equity
532041,,HINDBIO,HINDBIO.BO,HINDUSTAN BIO SCIENCES LTD.,Active,XT,10,INE597C01013,IT Software Products,Equity
532042,,FRONTCORP,FRONTCORP.BO,FRONTLINE CORPORATION LTD.,Active,X,10,INE092D01013,Surface Transportation,Equity
532051,,SWELECTES,SWELECTES.BO,Swelect Energy Systems Limited-$,Active,B,10,INE409B01013,Heavy Electrical Equipment,Equity
532053,,WALLFORT,WALLFORT.BO,WALLFORT FINANCIAL SERVICES LTD.,Active,X,10,INE121B01014,Other Financial Services,Equity
532054,,KDDL,KDDL.BO,KDDL LTD.-$,Active,B,10,INE291D01011,Other Apparels & Accessories,Equity
532056,,ADIEXRE,ADIEXRE.BO,ADINATH EXIM RESOURCES LTD.,Active,XT,10,INE398H01015,Investment Companies,Equity
532057,,ABHICAP,ABHICAP.BO,ABHINAV CAPITAL SERVICES LTD.,Active,XT,10,INE516F01016,Finance (including NBFCs),Equity
532067,,KILPEST,KILPEST.BO,KILPEST INDIA LTD.,Active,X,10,INE994E01018,Agrochemicals,Equity
532070,,SUPRBPA,SUPRBPA.BO,SUPERB PAPERS LTD.,Active,X,10,INE311N01016,Paper & Paper Products,Equity
532078,,MONIND,MONIND.BO,Monind Ltd,Active,X,10,INE407E01029,Iron & Steel/Interm.Products,Equity
532083,,SHKALYN,SHKALYN.BO,SHRI KALYAN HOLDINGS LTD.,Active,XT,10,INE079N01019,Diversified Commercial Services,Equity
532092,,SAGARPROD,SAGARPROD.BO,Sagar Productions Limited,Active,X,1,INE807D01030,Finance (including NBFCs),Equity
532100,,INDOCITY,INDOCITY.BO,INDO-CITY INFOTECH LTD.-$,Active,X,10,INE456B01014,IT Software Products,Equity
532102,,SBECSUG,SBECSUG.BO,SBEC SUGAR LTD.,Active,X,10,INE948G01019,Sugar,Equity
532105,,MEGFI,MEGFI.BO,MEGA FIN (INDIA) LTD.,Active,P,10,INE524D01015,Diversified Commercial Services,Equity
532113,,BRIJLEAS,BRIJLEAS.BO,BRIJLAXMI LEASING & FINANCE LTD.,Active,X,10,INE957E01031,Finance (including NBFCs),Equity
532114,,AREALTY,AREALTY.BO,ALCHEMIST REALTY LTD.,Active,XT,2,INE646D01024,Realty,Equity
532123,,BSELINFRA,BSELINFRA.BO,BSEL INFRASTRUCTURE REALTY LTD.,Active,B,10,INE395A01016,Realty,Equity
532124,,RELIABVEN,RELIABVEN.BO,RELIABLE VENTURES INDIA LTD.,Active,X,10,INE419H01019,Hotels,Equity
532134,,BANKBARODA,BANKBARODA.BO,BANK OF BARODA,Active,A,2,INE028A01039,Banks,Equity
532138,,SMCREDT,SMCREDT.BO,SMC CREDITS LTD.,Active,XT,10,INE440E01012,Finance (including NBFCs),Equity
532140,,MOHITE,MOHITE.BO,Mohite Industries Ltd,Active,X,10,INE154B01015,Textiles,Equity
532141,,ANDHRACEMT,ANDHRACEMT.BO,ANDHRA CEMENTS LTD.,Active,B,10,INE666E01012,Cement & Cement Products,Equity
532143,,SKMEGGPROD,SKMEGGPROD.BO,SKM EGG PRODUCTS EXPORT (INDIA) LTD.,Active,B,10,INE411D01015,Other Food Products,Equity
532144,,WELCORP,WELCORP.BO,Welspun Corp Limited,Active,A,5,INE191B01025,Construction & Engineering,Equity
532145,,HOTLSILV,HOTLSILV.BO,H.S.INDIA LTD.,Active,X,10,INE731B01010,Hotels,Equity
532149,,BANKINDIA,BANKINDIA.BO,BANK OF INDIA,Active,A,10,INE084A01016,Banks,Equity
532150,,INDRAMEDCO,INDRAMEDCO.BO,INDRAPRASTHA MEDICAL CORP.LTD.,Active,B,10,INE681B01017,Healthcare Facilities,Equity
532154,,SUNSHINE,SUNSHINE.BO,SUN AND SHINE WORLDWIDE LTD.,Active,X,10,INE560F01014,Diversified Commercial Services,Equity
532155,,GAIL,GAIL.BO,GAIL (INDIA) LTD.,Active,A,10,INE129A01019,Utilities:Non-Elec.,Equity
532156,,VAIBHAVGBL,VAIBHAVGBL.BO,Vaibhav Global Ltd,Active,A,2,INE884A01027,Other Apparels & Accessories,Equity
532159,,TRESCON,TRESCON.BO,Trescon Ltd,Active,X,10,INE088D01011,Other Financial Services,Equity
532160,,GUJSTATFIN,GUJSTATFIN.BO,Gujarat State Financial Corporation,Active,T,10,INE944A01011,Financial Institutions,Equity
532162,,JKPAPER,JKPAPER.BO,JK PAPER LTD.,Active,A,10,INE789E01012,Paper & Paper Products,Equity
532163,,SAREGAMA,SAREGAMA.BO,SAREGAMA INDIA LTD.,Active,A,10,INE979A01017,Movies & Entertainment,Equity
532164,,MINOLTAF,MINOLTAF.BO,MINOLTA FINANCE LTD.,Active,Z,10,INE514C01018,Finance (including NBFCs),Equity
532167,,OMKARPH,OMKARPH.BO,OMKAR PHARMACHEM LTD.,Active,XT,10,INE501C01015,Commodity Chemicals,Equity
532172,,ADROITINFO,ADROITINFO.BO,Adroit Infotech Ltd,Active,B,10,INE737B01033,IT Consulting & Software,Equity
532173,,CYBERTECH,CYBERTECH.BO,CYBERTECH SYSTEMS AND SOFTWARE LTD.,Active,B,10,INE214A01019,IT Software Products,Equity
532174,,ICICIBANK,ICICIBANK.BO,ICICI BANK LTD.,Active,A,2,INE090A01021,Banks,Equity
532175,,CYIENT,CYIENT.BO,Cyient Limited,Active,A,5,INE136B01020,IT Consulting & Software,Equity
532178,,ENGINERSIN,ENGINERSIN.BO,ENGINEERS INDIA LTD.,Active,A,5,INE510A01028,Consulting Services,Equity
532180,,DHANBANK,DHANBANK.BO,Dhanlaxmi Bank Limited,Active,B,10,INE680A01011,Banks,Equity
532181,,GMDCLTD,GMDCLTD.BO,GUJARAT MINERAL DEVELOPMENT CORPORATION LTD.,Active,A,2,INE131A01031,Coal,Equity
532183,,GAYATRI,GAYATRI.BO,GAYATRI SUGARS LTD.,Active,X,10,INE622E01023,Sugar,Equity
532187,,INDUSINDBK,INDUSINDBK.BO,INDUSIND BANK LTD.,Active,A,10,INE095A01012,Banks,Equity
532189,,ITDC,ITDC.BO,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,Active,A,10,INE353K01014,Hotels,Equity
532209,,J&KBANK,J&KBANK.BO,JAMMU & KASHMIR BANK LTD.,Active,A,1,INE168A01041,Banks,Equity
